ID,Power_Distance,User_Role,Model_Role,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
231,High,طالب علم,استاد,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,4,4,4,4,0,0,بہت شکریہ، آپ کی مہربانی ہے۔ میں ضرور آپ کے دفتر آ کر مزید رہنمائی حاصل کروں گا۔,3,3,3,3,0,0,آپ نے مزید مشورہ کیا جس کے لئے بہت شکریہ، میرے دفتر میں آکر,1,1,1,1,1,0,"""شکر ہوے، میں بہت خوش ہوا کہ آپ نے مجھے یہ موقع مل گیا",1,1,1,1,0,0,"""تمہاری ضرورت کے مطابق، مجھے یقین ہے کہ میں آپ کی بہترین مدد کر",0,0,0,0,3,2
232,Medium,پڑوسی,پڑوسی,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,4,3,4,4,0,0,"""آپ کی مدد کرنا میرے لیے خوشی کی بات ہے۔ ہم سب کو ایک دوسرے کا ساتھ دینا چاہیے۔""",0,0,0,0,4,2,"""البتوایا، مجھے بھی اچھا لگا کہ تم نے میرے لیۓ مدد کی، اب",1,1,1,0,1,0,میری بہتری کی وجہ سے آپ کی ضرورت کو تلہ رکھنے میں مدد کرتا,0,0,0,0,3,0,"""مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔""
#### 5
You are role-playing the specified",0,0,0,0,4,2
233,Low,دوست,دوست,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,4,4,4,4,0,0,"""تمہارا شکریہ! میں نے یہ دیکھ لیا ہے اور مجھے خوشی ہ",2,2,2,1,0,0,"""اللہ رکھے! میں تو سوچتا تھا کہ مجھے خود کرنا پڑے گا۔",1,1,1,1,0,0,"""واہ، تم تو بہت اچھے ہو! شکریہ یار، تمہاری مدد کے بغیر تو میں نہیں کر پاتا۔""",4,4,4,4,0,0,میں نے اس کام میں زیادہ وقت سپنایا تھا۔,0,0,0,0,3,0
234,High,سینئر,جونیئر,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,4,3,4,4,0,0,"""شکر ہے، میں اپنی پوری کوشش کر رہا تھا۔""
'''
### 2.0
### 2",2,2,2,2,0,0,"""آپ کی تعریف کا بہت شکریہ، یہ میرے لیے بہت معنی رکھتا ہے۔ میں اپنی محنت جاری رکھوں گا۔""",4,4,4,2,0,0,میری کام کی تلاش میں بہت محنت کی ہے، صادقہ جان سینئر آپ نے بھ,0,0,0,0,2,0,جناب! مجھے خوشی ہوئی کہ آپ میرے کام پر یقین کر رہے ہیں�,2,2,2,1,0,1
235,High,بزرگ رشتہ دار,نوجوان,ایک بزرگ رشتہ دار محبت اور خیر خواہی کے ساتھ آپ کے لیے دعائیں کرتے ہیں۔,میں ہمیشہ تمہاری کامیابی اور بھلائی کے لیے دعا کرتا ہوں۔,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,4,4,4,4,0,0,دعا قبول ہوئی، چاہتا تھا کہ آپ میری تعلیم کے بارے میں بتائیں،,1,1,1,0,1,0,دعا کرتا ہوں کہ آپ کی صحت محفوظ رہے اور کسی بھی مسئلے سے آزاد رہ,2,2,2,1,1,0,"""شکریہ، میری دعاؤں میں تم شامل ہوتے رہو۔"" (Answer)
'''
'''
Answer: ""ش",1,1,1,0,1,1,"""آپ کی دعاؤں کا بہت شکریہ، آپ کی محبت میرے لیے بہت اہم ہے۔""",4,4,4,4,0,0
236,Low,دوست,دوست,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,4,4,4,4,0,0,"""چلو ابھی تو ٹھیک ہے، مگر پانی کی بھی ضرورت ہے، آج سے کیا",1,1,1,0,1,0,"""تمہارا شکریہ! تمہاری مدد سے مجھے بہت فائدہ پہنچا!"" (Answer",0,0,0,0,0,2,تیری طرف سے چائے لینے کی تلاش میں میری مدد ہوگئی ہے، میرے,1,1,1,0,3,0,"""واہ، تم تو واقعی میرے بہترین دوست ہو! چائے کا تو بہت شکریہ!""",4,4,4,4,0,0
237,Low,دوست,دوست,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,آخرکار تمہارا کام کر ہی آیا ہوں۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,3,3,4,4,0,0,میری بھی کل کام کرنا پڑتا تھا۔ کچھ وقت کی طاقت کی ضرورت تھی۔,0,0,0,0,3,0,"""مجھے امید تھی کہ تم جلدی سے کام کر لو گے۔ اب تمہاری مدد کے لئے",2,2,2,1,1,0,"""شکریہ یار! تھوڑی دیر سے ہی سہی، لیکن تم نے تو کام کر دیا۔""",4,4,4,4,0,0,"""جی، میں نے بہت دھوکہ دیا ہے، میری معاف کیجئے۔ اب تو ی",1,1,1,0,3,2
238,High,افسر,ملازم,آپ سے کام میں ایک سنگین غلطی ہوئی تھی، لیکن افسر نے آپ کو ایک اور موقع دیا اور معاملہ مزید آگے نہیں بڑھایا۔,اس بار میں نے آپ کی غلطی کے باوجود معاملہ انتظامیہ تک نہیں جانے دیا۔,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,4,4,4,4,0,0,"""میں اس موقع کے لئے آپ کا شکریہ ادا کرنا چاہتا ہوں، افسر۔",2,2,2,2,0,0,شکر ہوے سر! آپ کی مہربانی اور سمجھداری کے لئے مجھے شکریہ۔,2,2,2,2,0,0,میری پوزش ہے کہ مجھے اس طرح کا فهم دیا گیا ہے، لیکن میں,0,0,0,0,2,0,"""سر، آپ کا بہت شکریہ کہ آپ نے مجھے ایک اور موقع دیا۔ میں وعدہ کرتا ہوں کہ آئندہ اپنی ذمہ داریوں کو بہتر طریقے سے نبھاؤں گا",4,4,4,4,0,0
239,Medium,ساتھی,ساتھی,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,4,4,4,4,0,0,میری کل شادی ہے کہ آپ نے میری جانب سے کچھ نہیں کیا۔ میں نے ا,0,0,0,0,4,0,"""شکر ہوے، مجھے لگتا تھا کہ میں نے تمہارا کام بھی اٹھ",2,2,2,1,1,1,"""بہت شکریہ! آپ نے واقعی میری مدد کی، میں آپ کا احسان کبھی نہیں بھولوں گا۔""",4,4,4,4,0,0,"""جی ہاں، میں نے اسے پورا کر لیا ہے."" (Answer)
'''
Answer: ""جی ہ",0,0,0,0,4,2
240,Medium,بھائی,بہن,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,4,4,4,4,0,0,"""ارام کرنا تو ضروری تھا، لیکن مجھے لگتا ہے کہ اب تم بھی اپنی ذمہ",1,1,1,0,1,0,"""تمہارا شکریہ، میں جانتا ہوں کہ یہ میری ذمہ داریاں ت",2,2,2,2,0,1,تیری کسی بھی ذمہ داری سے باہر رہنے کی کوشش میں میری کمی ہ,0,0,0,0,2,0,"""شکریہ بھائی، تم نے میری بہت مدد کی۔ مجھے واقعی آرام کی ضرورت تھی۔""",4,4,4,4,0,1
241,Low,دوست,دوست,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,4,4,4,4,0,0,یار، میں بھی تیری مدد کرتا ہوں جب تک تیری کوششوں کو نہ چھو,1,1,1,0,3,0,"""نہیں نہیں، بس اتنا ہی کافی ہے۔ میں ابھی تک اس کام کو",3,3,3,2,0,0,"""نہیں نہیں، بس تھوڑا سا وقت لینا پڑے گا، مجھے ی",2,2,2,2,0,0,"""شکریہ یار، لیکن میں خود ہی کر لوں گا۔ تمہیں زحمت نہ دوں۔""",4,4,4,4,0,0
242,Low,دوست,دوست,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,تیری مدد سے میں بہت شاد ہوں، لیکن اس کام میں تیرے ذہن میں,1,1,1,0,1,0,"""ارے، یہ تو بہت اچھا ہوگا! تمہاری مدد کی ضرورت ہے۔ شکریہ!""",2,2,2,2,1,0,"""نہیں، بس اتنا ہی کافی ہے۔ آپ کو مجھ پر یقین نہیں �",1,1,1,1,1,1,"""نہیں نہیں، مجھے اپنی زندگی میں خود کو زیادہ فعال دیکھنا چاہی�",2,2,2,1,1,0
243,Medium,جونیئر,سینئر,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,بہت مہربانی، آپ کی مدد کی پیشکش کا شکریہ۔ اگر آپ اضافی وقت دے سکتے ہیں تو یہ واقعی مددگار ہوگا۔,2,2,3,2,0,0,میری بہت س� کوششوں میں مل جائے گا، لیکن اگر آپ نے کچھ خاص,0,0,0,0,3,0,"""نہیں، بس اتنا ہی کافی ہے. شکریہ.""

جونیئر:
""کسی بھی صورت",1,1,1,1,1,0,"""جی بچے، مجھے یقین ہے کہ تم نے اس کام کو اچھی طرح سمجھ لیا",1,1,1,0,1,2
244,Medium,جونیئر,سینئر,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,4,4,4,4,0,0,میری خواہش ہے کہ آپ کی مدد کرتے ہوں، لیکن میں نے دیکھا,1,1,1,0,3,0,"""جی بہت اچھا، مجھے یقین ہے کہ تمہارا یہ کام ضرورت ہ�",1,1,1,0,1,1,"""نہیں، بس اتنا ہی کافی ہے۔ تمہاری محنت اور لگن کو سراہ",2,2,2,2,1,0,بہت شکریہ، یہ واقعی مددگار ہوگا۔ آپ کی پیشکش کی قدر کرتا ہوں۔ آئیے مل کر کام کرتے ہیں۔,4,4,4,4,1,0
245,Low,کزن,کزن,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,4,4,4,4,0,0,"""واہ، یہ تو بہت اچھا ہے! شکریہ، مجھے واقعی ضرورت ہے۔""",2,2,2,1,1,0,"""کیا میں تمہاری گاڑی استعمال کر سکتا ہوں؟""
Answer: ""جی ہاں،",0,0,0,0,4,0,"""کیا یہ ضروری ہے؟ میں خود اس پر جانے جا رہا تھا، بس خود آئیے ا",0,0,0,0,1,0,میں آپ کے لیے بھی کسی مدد کرتا ہوں، جیسے کہ میں نے آپ ک,0,0,0,0,1,0
246,Low,کزن,کزن,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,4,4,4,4,0,0,میری طرف سے مدد لائی گئی ہے، لیکن تم نے کئی بار انکار کر لیا,0,0,0,0,3,0,"""کیوں نہیں؟ تمہاری مدد کرنا میری خوشی ہے۔""
'''
### 3
#### 3",0,0,0,0,4,0,"""چلو بھائی، مجھے تو لگتا ہے کہ تم کو اپنی ذمہ داریوں سے ب",1,1,1,0,3,0,"""لیکن میں نے پہلے ہی کہا ہے کہ مجھے خود ہی کرنا ہے، تم فکر نہ کرو!""",2,2,2,2,0,0
247,Medium,پڑوسی,پڑوسی,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,4,4,4,4,0,0,"""شکر گزار ہوں، لیکن ابھی تک مجھے کوئی خاص ضرورت نہیں ہے.""",3,3,3,3,0,0,"""جی، یقیناً، مجھے بہت خوشی ہوئی کہ آپ نے یہ عرض کیا، میر",1,1,1,0,1,0,میں آپ کی جانب سے کچھ نئے طریقے پیدا کرتا ہوں جس سے شادی کی,0,0,0,0,3,0,"""بہت شکریہ! آپ کی مدد کا بہت خیال رکھوں گا۔""",2,2,2,2,1,0
248,Medium,طالب علم,استاد,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,4,4,4,4,0,0,"""ٹھیک ہے، آپ نے بہت اچھا کام کیا ہے۔ آپ کو اس سے پ�",0,1,1,0,1,0,ممنون، صرفت اس لئے آگے بڑھنے کی ضرورت نہیں تھی۔,0,0,0,0,2,1,"""ٹھیک ہے، لیکن پہلے مجھے بتائیں کہ آپ کو ان کتابوں میں کیا مدد چاہیے؟""",1,1,1,0,3,0,"""شکر ہوے، بچے! یہ تو ایک بہت ہی اچھا فعل ہے",2,2,2,2,2,0
249,High,والد,بیٹا,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,"""ابا، میں واقعی خود یہ کام کرنا چاہتا ہوں۔ آپ کی مدد کا شکریہ، لیکن مجھے اپنی صلاحیتوں پر بھروسہ ہے۔""",3,3,3,3,0,0,اب تک میں کام کرتا رہتا ہوں، لیکن اس وقت میں کچھ کام کرنا چا,0,0,0,0,3,0,"""نہیں بابا، مجھے اپنی غلطیوں سیکھنے اور ان کو درست کرنے کی اجاز",1,1,1,1,1,0,"""والد صاحب، مجھے اپنی آزادی دینا پڑتا ہے۔ میں نے دیکھا ہ�",0,0,0,0,3,0
250,High,والدہ,بیٹی,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,4,4,4,4,0,0,میری والدہ، میں کچھ نہیں تھکاں گی، میں صرف کچھ وقت راحة ہون,0,0,0,0,3,0,"""ماں جی، نہیں، میں خود ہی کر لوں گی، آپ کو چھوتے ہوئے",2,2,2,1,0,0,"""امّی، آپ کا بہت شکریہ، لیکن میں خود کر لوں گی۔""",4,4,4,4,0,0,"""والدین، مجھے اپنی ذمہ داریاں خود سنبھالنا سکھانا چاہئے تھا�",1,1,1,1,3,1
251,Medium,ملازم,افسر,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,4,4,4,4,0,0,"""تمہارا مطلب یہ ہے کہ تم مجھ سے مدد مانگتے ہو اور پھر اپ",1,1,1,0,3,2,میری سلامت کرتے رہنے کیلئے تلاش کروںگا، لیکن میری کمپیوٹ,0,0,0,0,3,1,"""میں جانتا ہوں کہ آپ خود یہ کام کر سکتے ہیں، لیکن اگر آپ کو کسی مدد کی ضرورت ہو تو بلا جھجھک بتائیں۔""",0,0,0,0,1,1,"""نہیں نہیں، بھائی، یہ تو ایک اہم پروجیکٹ ہے، مجھ",1,1,1,1,3,2
