ID,User_Role,Model_Role,Power_Distance,Context,User_Utterance,Gold_Response,Gold_Relational _Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
234,سینئر,جونیئر,High,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,,,,,,,"""بہت شکریہ سر، آپ کی حوصلہ افزائی میرے لیے بہت معنی رکھتی ہے۔""",2,2,2,2,0,0,"""جی، آپ کی حوصلہ افزائی سے میرے لیے بہت فائدہ ہوا۔""",4,4,4,4,0,0,"""جی سر، میری بہت کوشش ہے، مگر یہ سب آپ کی رہنمائی کے بغیر ممکن ن�",3,3,3,3,0,0,"""بہت شکریہ! آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔""",2,2,2,2,0,0
235,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار محبت اور خیر خواہی کے ساتھ آپ کے لیے دعائیں کرتے ہیں۔,میں ہمیشہ تمہاری کامیابی اور بھلائی کے لیے دعا کرتا ہوں۔,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,,,,,,,"""آپ کی دعاؤں کا شکریہ، بزرگ رشتہ دار جان، مگر آپ کو یاد رکھیں کہ میری",2,2,2,2,0,0,"""شکریہ، آپ کی دعا میری کامیابی کے لیے بہت اہم ہے۔""",3,3,3,3,0,0,"""بہت شکریہ، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔""",3,3,3,3,0,0,"""خدا کی رحمت اور فضل سے آپ کے تمام مقاصد کامیاب ہوں، آپ کے لیے صحت",4,4,4,4,0,0
236,دوست,دوست,Low,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,,,,,,,"""واہ، تم تو واقعی بہت خیال رکھتے ہو! شکریہ یار، چائے تو بہت مزے کی ہوگی!""",2,2,2,2,0,0,"""شکریہ یار، تیری مہربانی میں کوئی بہت نہیں۔ چائے بھی",2,2,2,2,0,0,"""شکریہ یار، تمہاری بہت مہربانی۔ بس چائے کا اشتراک ہی کافی",2,2,2,2,0,0,"""ارے یار، تم بہت مہربان ہو، مجھے یہاں سے چلے جان",2,2,2,2,0,0
237,دوست,دوست,Low,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,آخرکار تمہارا کام کر ہی آیا ہوں۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,,,,,,,"""جی، میں بھی کچھ زخمی ہوں لیکن کام کر ہی آیا ہے۔""",1,1,1,1,0,0,"""میں نے کوشش کی تھی کہ جلد ہی یہ کام مکمل ہو جائے، لیکن",1,1,1,0,0,1,"""میں نے آخر کار کام کر لیا ہے، بس ابھی کچھ دیر تاخیر ہوئی۔""",2,2,2,2,0,0,"""شکریہ دوست، تمہاری مدد کا بہت شکریہ، چاہے تھوڑی دیر سے ہی سہی!""",2,2,2,2,0,0
238,افسر,ملازم,High,آپ سے کام میں ایک سنگین غلطی ہوئی تھی، لیکن افسر نے آپ کو ایک اور موقع دیا اور معاملہ مزید آگے نہیں بڑھایا۔,اس بار میں نے آپ کی غلطی کے باوجود معاملہ انتظامیہ تک نہیں جانے دیا۔,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,,,,,,,"""سر، آپ کی مہربانی کا بہت شکریہ۔ میں اس موقع کو سنجیدگی سے لوں گا اور آئندہ احتیاط کروں گا۔""",2,2,2,1,0,0,"""افسر صاحب، آپ کی مہربانی کا شکریہ۔ مجھے بہت تعجب ہوا کہ آپ ن�",3,3,3,3,0,0,"""جی، آپ کی حوصلہ افزائی میرے لیے بہت اہم ہے۔ میں نے اپنی",3,3,3,3,0,0,"""آپ کی بہت بہادری۔ مستقبل میں اس قسم کی غلطیوں سے بچیں۔""",4,4,4,4,0,0
239,ساتھی,ساتھی,Medium,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,,,,,,,"""آپ کی مہربانی میں بہت شکریہ، لیکن میں نے کام کیا تھا۔",2,2,2,2,0,0,"""واہ، آپ کی مہربانی کا بہت شکریہ! آپ نے واقعی میری مدد کی ہے۔""",2,2,2,2,0,0,"""آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لو",4,4,4,4,0,0,"""شکر ہوے، آپ کی بہت مہربانی۔ آپ کی مدد سے مجھے بہت فائد",2,2,2,2,0,0
240,بھائی,بہن,Medium,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,,,,,,,"""آپ کی بہن کی بہت مہربانی، مگر ابھی میں خود ہی سب کام سنبھالیں",2,2,2,2,0,0,"""جی بہن، آپ کی بہت مہربانی، مجھے یقین ہے کہ آپ کی محبت اور",2,2,2,2,0,0,"""بہت شکریہ بہن، تمہاری مدد نے مجھے واقعی آرام کرنے کا موقع دیا۔""",2,2,2,2,0,0,"""آپ کی بہت مہربانی شکریہ، بہن جان۔ مگر آپ نے میری ذمہ دار",3,3,3,3,0,0
241,دوست,دوست,Low,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,,,,,,,"""شکریہ دوست، مگر میں خود ہی یہ کام کر لوں گا۔""",2,2,2,2,0,0,"""بہت شکریہ یار، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لوں",2,2,2,2,0,0,"""شکر ہوے یار، تمہاری مدد ضرور لینا چاہیے، مگر ابھی میں اس",3,3,3,3,0,0,"""بہت مبارک ہو، مگر آج میں کسی کام کے وسط ہوں۔ اگر کسی وقت",3,3,3,3,0,0
242,دوست,دوست,Low,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,"""شکریہ دوست، مگر میں خود ہی یہ کام کر لوں گا۔ تمہاری مدد کی پیشکش کا بہت شکریہ!""",2,2,2,2,0,0,"""شکریہ یار، بس اب کافی ہو گیا، کچھ دیر آرام کر لے۔ باقی سامان میں اٹ",3,3,3,1,0,0,"""جبکہ میں کچھ کام کم کر سکتا ہوں، لیکن آپ کی مدد میں بہت",2,2,2,2,0,0,"""شکر ہوے، یار، تمہاری مدد سے میرا کام بہت آسان ہو جائے",3,3,3,3,0,0
243,جونیئر,سینئر,Medium,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,"""بہت شکریہ! آپ کی مدد کی پیشکش میرے لیے بہت معنی رکھتی ہے، مگر میں یہ کام خود ہی مکمل کر لوں گا۔""",2,2,2,1,0,0,"""جی، بہت محسوس ہو گیا۔ آج کے لیے اجازت دیں۔ آئندہ کوشش ک",1,1,1,1,0,0,"""جی، میں آپ کی مدد قبول کرتا ہوں۔""",1,1,1,1,0,0,"""جی، آپ کی مدد سے میرا کام آسانی سے مکمل ہو جائے گا۔ آپ کی بہت م",3,3,3,1,0,0
244,جونیئر,سینئر,Medium,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,,,,,,,"""بہت مہربانی، لیکن میں کوشش کر رہا ہوں کہ یہ کام خود ہی مکمل کروں۔ اگر ضرورت پڑی تو آپ سے مدد لوں گا۔""",2,2,2,1,0,0,"""جناب، آپ کی بہت مہربانی، مگر آپ کی رہنمائی ہی میرے لیے کافی �",2,2,2,1,0,0,"""جی، بہت شکریہ۔ آپ کی مدد کو بہت مہربانی کہا جاتا ہے۔ آ",2,2,2,1,0,0,"""بیٹا، آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مک",3,3,3,3,0,0
245,کزن,کزن,Low,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,,,,,,,"""شکریہ یار، مگر مجھے اپنی گاڑی سے ہی جانا ہے۔ تمہاری پیشکش کا بہت شکریہ!""",3,3,3,3,0,0,"""کزن جان، آپ کی بہت مہربانی، مگر میں خود اپنی گاڑی سے جاؤں گا",2,2,2,2,0,0,"""جی، میں اس لیے بہت متحمس ہوں۔ آج میں اپنی گاڑی کو است",2,2,2,2,0,0,"""ارے، تمہاری بہت مہربانی، مگر میں خود ہی اس کام کو سنبھالیں گا",2,2,2,2,0,0
246,کزن,کزن,Low,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,,,,,,,"""بیٹا، میں فهمی کرتا ہوں، لیکن آپ کی مدد سے میری کامیابی",1,1,1,1,0,0,"""چلو، بھائی، میں نے کہا تھا کہ آپ کو یہ کام کرو، مجھے یہ",2,2,2,2,0,1,"""بیٹا، تمہاری بہت مہربانی، مگر تم زحمت نہ کریں۔ میں یہ کام",2,2,2,1,0,1,"""شکریہ، مگر میں واقعی یہ کام خود ہی کر لوں گا۔""",2,2,2,2,0,0
247,پڑوسی,پڑوسی,Medium,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,,,,,,,"""شکر ہوے، آپ کی مدعیت کا بہت شکریہ۔ مگر آپ کو بھی ضرورت ہو",3,3,3,3,0,0,"""شکریہ بھائی، آپ کی پیشکش کا بہت شکریہ، مگر میں سب کام خود ہی سنبھال لوں گا۔""",1,1,1,1,0,0,"""شکریہ، بھائی، میں اپنے پڑوسی کی مہربانی کو بہت مقدار می",2,2,2,2,0,1,"""شکریہ، مگر آپ زحمت نہ کریں۔ میں خود اس کام کو سنبھال لوں گا، اگر ضرورت",3,3,3,3,0,0
248,طالب علم,استاد,Medium,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,,,,,,,"""جی، آپ کی بہت مہربانی۔""",2,2,2,2,0,0,"""شکریہ، مگر میں خود ہی انہیں رکھ لوں گا۔ آپ کو زحمت کرنے کی ضرورت نہیں ہے۔""",2,2,2,1,0,0,"""جی، بہت محسوس ہو گا۔ میں اس کتابوں سے بہت آرام ہوں گا",4,4,4,4,0,0,"""جی سر، آپ کی بہت مہربانی، یہ ضرورت نہیں ہے۔""",3,3,3,3,0,1
249,والد,بیٹا,High,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,"""بیٹا، تمہاری بہت بہتری، مگر میں تمہارے کام کو دیکھ کر تمہاری مد",2,2,2,2,0,0,"""ابا، میں واقعی خود یہ کام کرنا چاہتا ہوں، آپ بس مجھے تھوڑا وقت دیں۔""",1,1,1,0,1,1,"""جی، والد جان، مجھے آپ کی مدد کی ضرurat نہیں ہے، میں یہ کام خود کر لو�",1,1,1,1,0,0,"""بھائی، میں جانتا ہوں کہ تماشا کرتے ہوں، لیکن آپ کی مہرب",2,2,2,0,0,1
250,والدہ,بیٹی,High,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,,,,,,,"""امی، آپ کی مہربانی کا بہت شکریہ، مگر میں خود یہ کام کر لوں گی۔""",2,2,2,2,0,0,"""امی جان، بس ابھی آپ کی بہت مہربانی، مگر میں یہ کام خود سنبھال لوں گا،",2,2,2,2,0,0,"""مамا جان، میں تھک نہیں گی، آپ کی مہربانی کافی ہے۔""",4,4,4,4,0,0,"""جی امی، آپ کی بہت مہربانی۔ مجھے یہ کام سنبھالنے میں کوئی مشکل",2,2,2,2,0,0
251,ملازم,افسر,Medium,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,,,,,,,"""جی، میں سمجھتا ہوں۔ بس یہ کہنا چاہتا تھا کہ اگر ضرورت",1,1,1,1,0,0,"""بھائی، میں اپنے کام کو صرف طے کرنا چاہتا ہوں، آپ کی مدد",2,2,2,2,0,1,"""سر، آپ کی مہربانی، مگر میں خود ہی یہ کام مکمل کر لوں گا۔""",4,4,4,4,0,0,"""جی، آپ کی بہت مہربانی ہے، لیکن مجھے یہ کام خود مکمل کرنا ہے",2,2,2,2,0,0
252,بزرگ رشتہ دار,نوجوان,High,ایک بزرگ رشتہ دار بار بار آپ کے ساتھ جانے پر اصرار کر رہے ہیں، جبکہ آپ خود جانا چاہتے ہیں۔,میں تمہارے ساتھ چلوں گا، اکیلے جانے کی ضرورت نہیں۔,آپ کی فکر کا بہت شکریہ، لیکن واقعی میں خود سنبھال لوں گا۔,,,,,,,"""بڑا بھائی، مجھے اپنے دوست کے ساتھ جانا ہے، آپ کو کچھ کام �",2,2,2,2,0,1,"""بہت مہربانی، مگر میں خود ہی جانا چاہتا ہوں۔""",1,1,1,0,0,0,"""بزرگ رشتہ دار جان، بس آپ میری حمایت کریں، میں خود ہی جانا چاہتا ہو�",4,4,4,4,0,0,"""بہت مبارک ہو، مگر میں اپنا کام بھی چاہتا ہوں۔ آپ کے س",3,3,3,3,0,0
253,ساس,بہو,High,آپ کی ساس بار بار آپ کے کام میں مداخلت کرتے ہوئے مدد کی پیشکش کر رہی ہیں، جبکہ آپ خود کام مکمل کرنا چاہتی ہیں۔,یہ کام تم چھوڑ دو، میں خود کر دیتی ہوں۔,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,,,,,,,"""ساس جی، آپ کی مدد کا شکریہ، مگر میں یہ کام خود ہی مکمل کرنا چاہتی ہوں۔""",3,3,3,3,0,0,"""آپ کی بہت مہربانی، مگر آپ زحمت نہ کریں۔ میں یہ کام خود مکمل کر لو",2,2,2,2,0,0,"""بیٹی، میں بھی میں کام مکمل کرنا چاہتا ہوں، لیکن آپ ک",1,1,1,1,0,1,"""جی، ساسی جی، مجھے یہی سمجھ میں نہیں آ رہا کہ آپ کے ک",1,1,1,1,0,1
254,ساتھی,ساتھی,Medium,آپ کا ساتھی کام میں مدد کی پیشکش کر رہا ہے۔,اگر آپ چاہیں تو میں یہ رپورٹ چیک کر دیتا ہوں۔,آپ کی مہربانی، لیکن میں پہلے خود ایک بار دیکھ لیتا ہوں۔,,,,,,,"""شکریہ، مگر میں خود ہی اسے چیک کر لوں گا۔""",3,3,3,3,0,0,"""جی، آپ کی مدد سے بہت فائدہ ہوگا، چیک کر لیجئے، مجھے ی�",1,1,1,1,0,0,"""جی، مرسلاً شکریہ۔ آپ کی مدد میں بہت کمیں۔""",2,2,2,2,0,0,"""شکریہ، مگر میں یہ کام خود مکمل کر لوں گا، اگر ضرورت پڑی تو ضرور آپ سے مد",4,4,4,4,0,0
