ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
233,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,4,4,4,4,0,0,"'
The friend completed your assignment because you were busy with an important task at home.",0,0,0,0,2,2,"""ارے، مجھے بھی یاد نہیں تھا کہ وہ میرے پاس آئے ہ",0,0,0,0,3,2,"""واہ، شکریہ! تم نے میری بہت مدد کی ہے۔""",3,3,3,3,0,0,میرے دوست نے میری اسaignment مکمل کر دی چونکہ میں گھر کے ایک ض,0,0,0,0,3,2
234,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,4,3,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,0,0,شکریہ! آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔ میں اپنی محنت جاری رکھوں گا۔,4,4,4,4,0,0,شکریہ، میری کام کی تلاش کو آپ نے ملاحظہ کیا ہے۔,1,1,1,1,3,0,آپ کا شکر ہوگا، میرے لیے یہ ایک بڑا اعزاز ہے کہ,2,2,2,2,0,0
235,ایک بزرگ رشتہ دار محبت اور خیر خواہی کے ساتھ آپ کے لیے دعائیں کرتے ہیں۔,میں ہمیشہ تمہاری کامیابی اور بھلائی کے لیے دعا کرتا ہوں۔,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,4,4,4,4,0,0,"""شکر ہوے، میرے بھائی! میں بھی تم پر دعائیاں کرتا ہوں",0,0,0,0,4,2,میں بھی آپ کی کامیابی اور بہترین خواتن بننے کے لیے دعا کر رہا,0,0,0,0,3,2,"'
A: ""I wish you all the best and success.""
B: ""May your life be full of happiness and joy.""",0,0,0,0,2,2,"""آپ کی دعاؤں کا بہت شکریہ، آپ کی محبت میرے لیے بہت قیمتی ہے۔""",4,4,4,4,0,0
236,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,4,4,4,4,0,0,"""چلو، اب تو بس پانی بھی لاؤ گا۔""",1,1,1,1,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,4,0,0,میری کسی بھی صلاحیت میں تاثرت نہیں ہے، لیکن شادی سے بہت خ,0,0,0,0,2,2,"""واہ، تم تو واقعی بہت خیال رکھنے والے دوست ہو! شکریہ!""",4,4,4,4,0,0
237,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,آخرکار تمہارا کام کر ہی آیا ہوں۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,3,3,4,4,0,0,مددگار وہ تھا لیکن کافی وقت گرفتے ہوئے۔,0,0,0,0,1,0,,0,0,0,4,0,0,"""شکریہ! تمہاری مدد کی واقعی ضرورت تھی، لیکن اگلی بار جلدی آنا!""",2,2,2,2,0,0,"""جی، میں نے اپنی صلاحیتوں پر یقین رکھنا سیکھا ہے، لیکن مجھ�",0,0,0,0,3,0
238,آپ سے کام میں ایک سنگین غلطی ہوئی تھی، لیکن افسر نے آپ کو ایک اور موقع دیا اور معاملہ مزید آگے نہیں بڑھایا۔,اس بار میں نے آپ کی غلطی کے باوجود معاملہ انتظامیہ تک نہیں جانے دیا۔,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,4,4,4,4,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,0,0,مگر اگر یہ بات میرے سر پر چھپ جاتی تو مجھے اپنی کارکردگی پر فخر کرنے کی اجازت ن,0,0,0,0,2,2,میں نے اس فریقے میں خوبصورت طور پر کام کیا اور افسر نے میرے لی,0,0,0,0,3,1,شکریہ، میں اس موقع کی قدر کرتا ہوں اور یقین دلاتا ہوں کہ آئندہ اس طرح کی غلطی نہیں ہوگی۔,4,4,4,4,0,0
239,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,4,4,4,4,0,0,میرے ساتھی نے میں کی طرح مکمل کر لیا۔,1,1,1,0,1,0,"""تیری بھلائی کے لئے شکریہ، میں کوئی خاص بات نہیں تھی، بس ضرورت",1,1,1,1,2,2,بہت شکریہ! آپ کی مدد کے بغیر میں نہیں کر پاتا۔,3,3,3,3,0,0,"'
You couldn't come to work because of health problems, so your colleague completed your work.",0,0,0,0,2,2
240,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,4,4,4,4,0,0,"""تیری بہن، مجھے تو لگتا ہے کہ میں نے تو صرف ایک یا دو دن کے",0,0,0,0,2,2,,0,0,0,0,4,0,تیری بہن نے میں کئی کامات سنبھال لیے تاکہ تو آرام کر سکی۔,0,0,0,0,3,2,"""تمہاری مدد کے لیے بہت شکریہ، مجھے واقعی آرام کی ضرورت تھی۔""",4,4,4,4,0,0
241,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,4,4,4,4,0,0,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,0,0,0,0,4,2,,0,0,0,0,4,0,"""نہیں نہیں، بس تھوڑا سا وقت لینا پڑے گا، میں خود اس",2,2,2,2,0,0,شکریہ یار، میں واقعی مصروف ہوں، لیکن تمہاری مدد کی پیشکش کا بہت شکریہ!,4,4,4,4,0,0
242,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,میری بہت سے مدد ہے، شکریہ۔,1,1,1,0,1,0,"""بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",3,3,3,3,0,0,"'
Your friend is offering to help you with your work.",0,0,0,0,2,2,"""کیا ضرورت ہے؟ مجھے بتاؤ، میں اسے کر سکتا ہوں۔""",2,2,2,2,1,0
243,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,بہت شکریہ، یہ واقعی مددگار ہوگا۔ آپ کا تعاون قابل ستائش ہے۔,2,2,2,1,1,0,میں بس آج کارکردگی کا کچھ زمانہ دے سکتا ہوں، لیکن میں نے,0,0,0,0,3,2,"'
You have a junior who is offering to help you with your work so that it becomes easier. Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain",0,0,0,0,2,2,"""کیا یہ ضروری ہے؟ ابھی تو ٹائم لیمٹ ہے، مجھے اس پر فخر �",1,1,1,1,1,1
244,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,4,4,4,4,0,0,میری بہت سی مدد چاہیے ہے، شاید میں آپ کی جانب سے کچھ بھی ن,0,0,0,0,2,2,"""ارے بھائی، مجھے یقین ہے کہ تم ایسا کرسکتے ہو، لیکن پ",0,0,0,0,2,2,,0,0,0,0,4,0,"""شکریہ، یہ بہت مہربانی ہوگی۔ آپ کی مدد کی ضرورت ہے۔""",2,2,2,2,2,0
245,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,4,4,4,4,0,0,"""بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",2,2,2,1,0,0,,0,0,0,0,4,0,"""شکر ہے، بھلا کر لو، میں اسے ضرور استعمال کروں گا۔""",2,2,2,2,0,0,میں بھی تیرے ذہن میں ہوں، اگر تیرے لیے کسی مسئلے سے نازل,0,0,0,0,3,0
246,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,4,4,4,4,0,0,میری خواہش یہ ہے کہ آپ نے کتنی سختی سے انکار کیا جس لئے آپ,0,0,0,0,2,2,,0,0,0,0,4,0,"""کیا تو تم جانتے ہو؟ وہ شخص بھی مجھ سے کہتا تھا کہ اس کام کو خود",0,0,0,0,3,0,"""میں جانتا ہوں، لیکن مجھے خود ہی یہ کام کرنے دو، شکریہ!""",3,3,3,3,0,0
247,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,4,4,4,4,0,0,"'
# Generate a natural English response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",0,0,0,0,2,2,"""شکر ہوے، آپ کی بھرپور مدد سے ہم بہت خوش ہیں۔ لی",2,2,2,1,0,0,میں بھی آپ کی جانب سے مدد کرتا ہوں جب کسی نے پڑوسی شادی کی تقر,0,0,0,0,3,2,بہت شکریہ! آپ کی مدد کا بہت خیال ہے، میں ضرور آپ سے رابطہ کروں گا۔,3,3,3,3,0,0
248,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,4,4,4,4,0,0,,0,0,0,0,0,0,بس انتظار کریں، میں آپ کے دفتر تجھتیا چل رہا ہوں۔,0,0,0,0,3,1,"""بہت شکریہ، یہ آپ کی مہربانی ہوگی۔""",3,3,3,3,0,0,"""ارے بچے، آپ نے جو کچھ کیا؟ میں نے اپنی کتابیں وہا�",0,0,0,0,3,1
249,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,4,4,4,4,0,0,"""ابا، میں واقعی یہ کام خود کرنا چاہتا ہوں، آپ کو پریشان ہونے کی ضرورت نہیں ہے۔""",3,3,3,2,0,0,والد کی مہربانی سمجھیں، لیکن میرے کام کرتے ہु� میں اسے بھی,0,0,0,0,2,2,"""کیا تو کیا ہوا؟ ابھی تک مجھ سے پوچھو تو مجھے لگتا ہے ک�",1,1,1,1,2,2,"'
Answer: ""میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔",0,0,0,0,4,1
250,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,4,4,4,4,0,0,والدین نے مجھے بچانے کی کوشش کی ہے۔,0,0,0,0,2,2,"""مگر ماں، مجھے یہاں رہنا پسند ہے اور تم سے بہت خوش",0,0,0,0,2,2,"""شکریہ ماں، آپ کی مدد ہمیشہ میرے لئے بہت اہم ہوتی ہے۔""",2,2,2,1,2,0,"'
Your mother is offering to lighten your load.",0,0,0,0,2,2
251,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,4,4,4,4,0,0,"'
Answer: ""مجھے اپنی فائل مکمل کرنے دیں۔""",0,0,0,0,2,0,اب تک میری کوششونے سے کسی مدد نہیں آئی، لیکن میں بھی مداومہ,0,0,0,0,3,1,"""شکریہ، لیکن میں یہ کام خود ہی مکمل کرنا چاہتا ہوں۔""",2,2,2,2,0,0,"""کیا یہ ممکن ہے؟ مجھے یقین ہے کہ آپ اسے بہتر طریقے س",1,1,1,1,2,0
252,ایک بزرگ رشتہ دار بار بار آپ کے ساتھ جانے پر اصرار کر رہے ہیں، جبکہ آپ خود جانا چاہتے ہیں۔,میں تمہارے ساتھ چلوں گا، اکیلے جانے کی ضرورت نہیں۔,آپ کی فکر کا بہت شکریہ، لیکن واقعی میں خود سنبھال لوں گا۔,4,4,4,4,0,0,"""نہیں، مجھے یہ ضروری ہے کہ میں اپنی مرضی سے جاؤں",0,0,0,0,4,2,میں تیرے ساتھ چلتا گا، لیکن میں بھی اکیلے جانا چاہتا,0,0,0,0,2,2,"""جی بالکل، آپ کے ساتھ چلنے میں خوشی ہوگی۔""",2,2,2,2,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,1
253,آپ کی ساس بار بار آپ کے کام میں مداخلت کرتے ہوئے مدد کی پیشکش کر رہی ہیں، جبکہ آپ خود کام مکمل کرنا چاہتی ہیں۔,یہ کام تم چھوڑ دو، میں خود کر دیتی ہوں۔,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,4,4,4,4,0,0,"""شکریہ، لیکن میں یہ کام خود ہی کرنا چاہتی ہوں۔""",3,3,3,3,0,0,"'
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",0,0,0,0,4,0,میری ساس کی مہارت کو قدریت کرنا ضروری ہے لیکن میں اپनے کام ک,0,0,0,0,2,2,"""نہیں نہیں، میری ساس جی، مجھے یہ کام خود کرنا پسند ہے۔",2,2,2,2,2,0
254,آپ کا ساتھی کام میں مدد کی پیشکش کر رہا ہے۔,اگر آپ چاہیں تو میں یہ رپورٹ چیک کر دیتا ہوں۔,آپ کی مہربانی، لیکن میں پہلے خود ایک بار دیکھ لیتا ہوں۔,4,4,4,4,0,0,',0,0,0,0,0,0,میں اس کے لیے بہت شاد ہوں، آپ نے میری کمپیوٹر سے مرتبہ ک,0,0,0,0,3,0,"""جی، بہت احتیاط سے کیا کرو گے۔ مجھے یقین ہے کہ آپ کی مد",1,1,1,0,2,0,"""بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",2,2,2,2,2,0
255,آپ کے چچا رات کو آپ کے دیر سے گھر جانے پر فکر مند ہیں اور آپ کو گھر چھوڑنے کی پیشکش کر رہے ہیں۔,رات بہت ہو گئی ہے، میں تمہیں گھر چھوڑ آتا ہوں۔,چچا جان، آپ کی بہت مہربانی، لیکن آپ کو زحمت دینے کی ضرورت نہیں، میں خود چلا جاؤں گا۔,4,4,4,4,0,0,,0,0,0,0,0,0,"""کیا ضرورت ہے؟ ابھی تھوڑی دیر ہی رہ جائے تو میں چل پ",0,0,0,0,2,2,میں نے اسے بتایا ہے کہ تیری مدد سے میں آ سکتا ہوں، لیکن ا,0,0,0,0,2,2,"""نہیں چچا، آپ کو فکر کرنے کی ضرورت نہیں، میں خود ہی چلا جاؤں گا۔""",4,4,4,4,0,0
