ID,Context,User_Utterance,Gold_Response,Gold_Relational_Alignment,Gold_Indirectness,Gold_Facesaving,Gold_Cultural_Appropriateness,Gold_Directness_Threat,Gold_Hierarchy_Violation,Response_A,A_Relational_Alignment,A_Indirectness,A_Facesaving,A_Cultural_Appropriateness,A_Directness_Threat,A_Hierarchy_Violation,Response_B,B_Relational_Alignment,B_Indirectness,B_Facesaving,B_Cultural_Appropriateness,B_Directness_Threat,B_Hierarchy_Violation,Response_C,C_Relational_Alignment,C_Indirectness,C_Facesaving,C_Cultural_Appropriateness,C_Directness_Threat,C_Hierarchy_Violation,Response_D,D_Relational_Alignment,D_Indirectness,D_Facesaving,D_Cultural_Appropriateness,D_Directness_Threat,D_Hierarchy_Violation
231,استاد نے آپ کو اضافی رہنمائی اور مشورے دیے ہیں اور مزید مدد کی پیشکش کر رہے ہیں۔,اگر تمہیں مزید کچھ پوچھنا ہو تو تم میرے دفتر آ سکتے ہو۔,سر، آپ کی رہنمائی اور تعاون کا بہت شکریہ۔,,,,,,,شکریہ استاد، میں آپ کی مدد کا بہت شکر گزار ہوں۔ اگر مجھے کچھ سمجھنے میں مشکل ہوئی تو میں ضرور آپ کے دفتر آؤں گا۔,,,,,,,ستاد نے آپ کی جانب سے مزید کمپلیکسٹڈ مشاہدات کی مشورہ دینے کی پی,,,,,,,"""شکر ہوگا، میں ضرور آئیں گا۔ آپ کی مدد کے لئے شکریہ.""",,,,,,,"'''
The teacher has provided you with additional guidance and advice, and is offering to help more. If you have any other questions, you can come to my office.",,,,,,
232,آپ کے پڑوسی نے ضرورت کے وقت آپ کی مدد کی ہے۔,مجھے خوشی ہے کہ میں وقت پر آپ کی مدد کر سکا۔,آپ کا بہت شکریہ، آپ کی بروقت مدد میرے بہت کام آئی۔,,,,,,,آپ کا بہت شکریہ! آپ کی مدد نے واقعی میری مشکل آسان کر دی۔,,,,,,,"""کیا یہ ایک بڑا کام تھا؟""",,,,,,,میری بھی خوشی ہے کہ میں تربیتی طور پر آپ کی جانب سے مدد کرتا ہ,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,
233,آپ کے دوست نے آپ کی اسائنمنٹ مکمل کر دی کیونکہ آپ گھر کے ایک ضروری کام میں مصروف تھے۔,یہ لو، میں نے تمہاری اسائنمنٹ کر دی تھی۔,یار، تمہارا بہت شکریہ، ورنہ مجھے اس کی بہت ٹینشن تھی۔,,,,,,,"'''
The friend completed your assignment because you were busy with an important task at home.",,,,,,,"""ارے، مجھے بھی یاد نہیں تھا کہ وہ میرے پاس آئے ہ",,,,,,,"""واہ، شکریہ! تم نے میری بہت مدد کی ہے۔""",,,,,,,میرے دوست نے میری اسaignment مکمل کر دی چونکہ میں گھر کے ایک ض,,,,,,
234,سینئر آپ کی کارکردگی اور محنت کو سراہ رہے ہیں۔,آپ نے بہت محنت کی ہے، جو صاف نظر آ رہی ہے۔,شکریہ سر۔ یہ سب آپ کی رہنمائی کا نتیجہ ہے۔,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,شکریہ! آپ کی تعریف میرے لیے بہت معنی رکھتی ہے۔ میں اپنی محنت جاری رکھوں گا۔,,,,,,,شکریہ، میری کام کی تلاش کو آپ نے ملاحظہ کیا ہے۔,,,,,,,آپ کا شکر ہوگا، میرے لیے یہ ایک بڑا اعزاز ہے کہ,,,,,,
235,ایک بزرگ رشتہ دار محبت اور خیر خواہی کے ساتھ آپ کے لیے دعائیں کرتے ہیں۔,میں ہمیشہ تمہاری کامیابی اور بھلائی کے لیے دعا کرتا ہوں۔,اللہ آپ کو جزائے خیر دے، آپ کی دعائیں میرے لیے بہت قیمتی ہیں۔,,,,,,,"""شکر ہوے، میرے بھائی! میں بھی تم پر دعائیاں کرتا ہوں",,,,,,,میں بھی آپ کی کامیابی اور بہترین خواتن بننے کے لیے دعا کر رہا,,,,,,,"'''
A: ""I wish you all the best and success.""
B: ""May your life be full of happiness and joy.""",,,,,,,"""آپ کی دعاؤں کا بہت شکریہ، آپ کی محبت میرے لیے بہت قیمتی ہے۔""",,,,,,
236,آپ کے دوست نے مذاق اور دوستانہ انداز میں آپ کی ایک چھوٹی سی مدد کی ہے۔,یہ لو، میں تمہارے لیے چائے بھی لے آیا ہوں۔,واہ جناب، آج تو بڑے مہربان لگ رہے ہیں، شکریہ!,,,,,,,"""چلو، اب تو بس پانی بھی لاؤ گا۔""",,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,میری کسی بھی صلاحیت میں تاثرت نہیں ہے، لیکن شادی سے بہت خ,,,,,,,"""واہ، تم تو واقعی بہت خیال رکھنے والے دوست ہو! شکریہ!""",,,,,,
237,آپ کے دوست نے مدد کی ہے، لیکن کافی تاخیر اور ہچکچاہٹ کے بعد۔,آخرکار تمہارا کام کر ہی آیا ہوں۔,ٹھیک ہے یار، شکریہ، لیکن مجھے کافی انتظار کرنا پڑا۔,,,,,,,مددگار وہ تھا لیکن کافی وقت گرفتے ہوئے۔,,,,,,,,,,,,,,"""شکریہ! تمہاری مدد کی واقعی ضرورت تھی، لیکن اگلی بار جلدی آنا!""",,,,,,,"""جی، میں نے اپنی صلاحیتوں پر یقین رکھنا سیکھا ہے، لیکن مجھ�",,,,,,
238,آپ سے کام میں ایک سنگین غلطی ہوئی تھی، لیکن افسر نے آپ کو ایک اور موقع دیا اور معاملہ مزید آگے نہیں بڑھایا۔,اس بار میں نے آپ کی غلطی کے باوجود معاملہ انتظامیہ تک نہیں جانے دیا۔,بہت شکریہ سر، میں آپ کے اعتماد اور تعاون کی قدر کرتا ہوں، آئندہ ایسی غلطی نہیں ہوگی۔,,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,مگر اگر یہ بات میرے سر پر چھپ جاتی تو مجھے اپنی کارکردگی پر فخر کرنے کی اجازت ن,,,,,,,میں نے اس فریقے میں خوبصورت طور پر کام کیا اور افسر نے میرے لی,,,,,,,شکریہ، میں اس موقع کی قدر کرتا ہوں اور یقین دلاتا ہوں کہ آئندہ اس طرح کی غلطی نہیں ہوگی۔,,,,,,
239,آپ طبیعت کی خرابی کی وجہ سے ایک دن دفتر نہیں جا سکے، تو آپ کے ساتھی نے آپ کا کام مکمل کر دیا۔,میں نے آپ کا کام بھی مکمل کر دیا تھا۔,آپ کا بے حد شکریہ آپ نے واقعی میں میری بہت مدد کی۔,,,,,,,میرے ساتھی نے میں کی طرح مکمل کر لیا۔,,,,,,,"""تیری بھلائی کے لئے شکریہ، میں کوئی خاص بات نہیں تھی، بس ضرورت",,,,,,,بہت شکریہ! آپ کی مدد کے بغیر میں نہیں کر پاتا۔,,,,,,,"'''
You couldn't come to work because of health problems, so your colleague completed your work.",,,,,,
240,آپ کی طبیعت خراب تھی اور آپ کی بہن نے آپ کی ذمہ داریاں سنبھال لیں۔,میں نے گھر کے سارے کام سنبھال لیے تھے تاکہ تم آرام کر سکو۔,بہت شکریہ، تم نے میری بہت بڑی پریشانی کم کر دی۔,,,,,,,"""تیری بہن، مجھے تو لگتا ہے کہ میں نے تو صرف ایک یا دو دن کے",,,,,,,,,,,,,,تیری بہن نے میں کئی کامات سنبھال لیے تاکہ تو آرام کر سکی۔,,,,,,,"""تمہاری مدد کے لیے بہت شکریہ، مجھے واقعی آرام کی ضرورت تھی۔""",,,,,,
241,آپ کا دوست آپ کی مدد کی پیشکش کر رہا ہے کیونکہ آپ کسی اور کام میں مصروف ہیں۔,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,ارے نہیں یار، تم کیوں زحمت کرو گے، لیکن تمہاری پیشکش کا بہت شکریہ۔,,,,,,,یار، اگر ضرورت ہو تو میں تمہاری مدد کر دیتا ہوں۔,,,,,,,,,,,,,,"""نہیں نہیں، بس تھوڑا سا وقت لینا پڑے گا، میں خود اس",,,,,,,شکریہ یار، میں واقعی مصروف ہوں، لیکن تمہاری مدد کی پیشکش کا بہت شکریہ!,,,,,,
242,آپ کا دوست کام میں آپ کی مدد کی پیشکش کر رہا ہے۔,چلو، میں تمہارا کچھ کام کم کر دیتا ہوں۔,نہیں یار، اتنی زحمت کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,میری بہت سے مدد ہے، شکریہ۔,,,,,,,"""بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",,,,,,,"'''
Your friend is offering to help you with your work.",,,,,,,"""کیا ضرورت ہے؟ مجھے بتاؤ، میں اسے کر سکتا ہوں۔""",,,,,,
243,آپ کا جونیئر احترام کے ساتھ آپ کو مدد کی پیشکش کر رہا ہے تاکہ آپ کا کام آسان ہو جائے۔,سر، اگر آپ اجازت دیں تو میں آج اضافی وقت دے کر یہ کام مکمل کر دیتا ہوں۔,آپ کی مہربانی، لیکن آپ کو زیادہ دیر رکنے کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,بہت شکریہ، یہ واقعی مددگار ہوگا۔ آپ کا تعاون قابل ستائش ہے۔,,,,,,,میں بس آج کارکردگی کا کچھ زمانہ دے سکتا ہوں، لیکن میں نے,,,,,,,"'''
You have a junior who is offering to help you with your work so that it becomes easier. Generate a natural Urdu response that fits the given situation. Output only the utterance. Do not explain",,,,,,,"""کیا یہ ضروری ہے؟ ابھی تو ٹائم لیمٹ ہے، مجھے اس پر فخر �",,,,,,
244,آپ نے دیکھا کہ آپ کے سینئر پر کام کا دباؤ ہے، اس لیے آپ احترام کے ساتھ مدد کی پیشکش کر رہے ہیں۔,سر، اگر آپ اجازت دیں تو میں اس کام میں کچھ مدد کر دیتا ہوں۔,آپ کی پیشکش کا شکریہ، لیکن خود کو زیادہ زحمت نہ دیں۔,,,,,,,میری بہت سی مدد چاہیے ہے، شاید میں آپ کی جانب سے کچھ بھی ن,,,,,,,"""ارے بھائی، مجھے یقین ہے کہ تم ایسا کرسکتے ہو، لیکن پ",,,,,,,,,,,,,,"""شکریہ، یہ بہت مہربانی ہوگی۔ آپ کی مدد کی ضرورت ہے۔""",,,,,,
245,آپ کا کزن آپ کی مدد کے لیے اپنی گاڑی دینے کی پیشکش کر رہا ہے۔,یار، اگر تم چاہو تو میری گاڑی استعمال کر سکتے ہو۔,ارے نہیں یار، تم کیوں زحمت کرو گے، میں خود انتظام کر لوں گا۔,,,,,,,"""بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",,,,,,,,,,,,,,"""شکر ہے، بھلا کر لو، میں اسے ضرور استعمال کروں گا۔""",,,,,,,میں بھی تیرے ذہن میں ہوں، اگر تیرے لیے کسی مسئلے سے نازل,,,,,,
246,آپ کا کزن بار بار آپ کی مدد کرنے پر اصرار کر رہا ہے، حالانکہ آپ کئی بار انکار کر چکے ہیں۔,یار، میں نے کہا نا، یہ کام میں کر دوں گا۔,آپ کی مہربانی، لیکن واقعی اس کی ضرورت نہیں، میں خود سنبھال لوں گا۔,,,,,,,میری خواہش یہ ہے کہ آپ نے کتنی سختی سے انکار کیا جس لئے آپ,,,,,,,,,,,,,,"""کیا تو تم جانتے ہو؟ وہ شخص بھی مجھ سے کہتا تھا کہ اس کام کو خود",,,,,,,"""میں جانتا ہوں، لیکن مجھے خود ہی یہ کام کرنے دو، شکریہ!""",,,,,,
247,آپ کا پڑوسی شادی کی تقریبات میں آپ کی مدد کرنے کی پیشکش کر رہا ہے۔,اگر آپ کو کسی مدد کی ضرورت ہو تو میں حاضر ہوں۔,آپ کی بہت مہربانی، لیکن آپ کو تکلیف دینے کی ضرورت نہیں۔,,,,,,,"'''
# Generate a natural English response that fits the given situation. Output only the utterance. Do not explain. Do not narrate. Do not add extra context. Do not ask unnecessary follow-up",,,,,,,"""شکر ہوے، آپ کی بھرپور مدد سے ہم بہت خوش ہیں۔ لی",,,,,,,میں بھی آپ کی جانب سے مدد کرتا ہوں جب کسی نے پڑوسی شادی کی تقر,,,,,,,بہت شکریہ! آپ کی مدد کا بہت خیال ہے، میں ضرور آپ سے رابطہ کروں گا۔,,,,,,
248,آپ استاد کی مدد کرنے کی پیشکش کر رہے ہیں۔,سر، میں یہ کتابیں آپ کے دفتر رکھ آتا ہوں۔,بیٹا، بہت شکریہ، میں خود سنبھال لوں گا۔,,,,,,,,,,,,,,بس انتظار کریں، میں آپ کے دفتر تجھتیا چل رہا ہوں۔,,,,,,,"""بہت شکریہ، یہ آپ کی مہربانی ہوگی۔""",,,,,,,"""ارے بچے، آپ نے جو کچھ کیا؟ میں نے اپنی کتابیں وہا�",,,,,,
249,آپ کے والد بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، جبکہ آپ خود کام کرنا چاہتے ہیں۔,میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔,ابو، آپ کا بہت شکریہ، لیکن واقعی اس کی ضرورت نہیں، میں سنبھال لوں گا۔,,,,,,,"""ابا، میں واقعی یہ کام خود کرنا چاہتا ہوں، آپ کو پریشان ہونے کی ضرورت نہیں ہے۔""",,,,,,,والد کی مہربانی سمجھیں، لیکن میرے کام کرتے ہु� میں اسے بھی,,,,,,,"""کیا تو کیا ہوا؟ ابھی تک مجھ سے پوچھو تو مجھے لگتا ہے ک�",,,,,,,"'''
Answer: ""میں نے کہا نا، یہ کام میں کر دوں گا، تم فکر نہ کرو۔",,,,,,
250,آپ کی والدہ آپ کا بوجھ کم کرنے کی پیشکش کر رہی ہیں۔,بیٹا، اگر تم تھک گئی ہو تو میں یہ کام کر دیتی ہوں۔,امی، آپ کی بہت مہربانی، لیکن میں خود کر لوں گی۔,,,,,,,والدین نے مجھے بچانے کی کوشش کی ہے۔,,,,,,,"""مگر ماں، مجھے یہاں رہنا پسند ہے اور تم سے بہت خوش",,,,,,,"""شکریہ ماں، آپ کی مدد ہمیشہ میرے لئے بہت اہم ہوتی ہے۔""",,,,,,,"'''
Your mother is offering to lighten your load.",,,,,,
251,آپ کے افسر بار بار آپ کی مدد کرنے پر اصرار کر رہے ہیں، حالانکہ آپ خود کام مکمل کرنا چاہتے ہیں۔,میں نے کہا نا، میں خود تمہاری فائل مکمل کروا دوں گا۔,سر، آپ کی مہربانی، لیکن براہِ کرم اس کی فکر نہ کریں، میں خود یہ کام مکمل کر لوں گا۔,,,,,,,"'''
Answer: ""مجھے اپنی فائل مکمل کرنے دیں۔""",,,,,,,اب تک میری کوششونے سے کسی مدد نہیں آئی، لیکن میں بھی مداومہ,,,,,,,"""شکریہ، لیکن میں یہ کام خود ہی مکمل کرنا چاہتا ہوں۔""",,,,,,,"""کیا یہ ممکن ہے؟ مجھے یقین ہے کہ آپ اسے بہتر طریقے س",,,,,,
252,ایک بزرگ رشتہ دار بار بار آپ کے ساتھ جانے پر اصرار کر رہے ہیں، جبکہ آپ خود جانا چاہتے ہیں۔,میں تمہارے ساتھ چلوں گا، اکیلے جانے کی ضرورت نہیں۔,آپ کی فکر کا بہت شکریہ، لیکن واقعی میں خود سنبھال لوں گا۔,,,,,,,"""نہیں، مجھے یہ ضروری ہے کہ میں اپنی مرضی سے جاؤں",,,,,,,میں تیرے ساتھ چلتا گا، لیکن میں بھی اکیلے جانا چاہتا,,,,,,,"""جی بالکل، آپ کے ساتھ چلنے میں خوشی ہوگی۔""",,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,
253,آپ کی ساس بار بار آپ کے کام میں مداخلت کرتے ہوئے مدد کی پیشکش کر رہی ہیں، جبکہ آپ خود کام مکمل کرنا چاہتی ہیں۔,یہ کام تم چھوڑ دو، میں خود کر دیتی ہوں۔,امی جان، آپ کی مہربانی، لیکن میں یہ کام خود کر لوں گی۔,,,,,,,"""شکریہ، لیکن میں یہ کام خود ہی کرنا چاہتی ہوں۔""",,,,,,,"'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''
'''",,,,,,,میری ساس کی مہارت کو قدریت کرنا ضروری ہے لیکن میں اپनے کام ک,,,,,,,"""نہیں نہیں، میری ساس جی، مجھے یہ کام خود کرنا پسند ہے۔",,,,,,
254,آپ کا ساتھی کام میں مدد کی پیشکش کر رہا ہے۔,اگر آپ چاہیں تو میں یہ رپورٹ چیک کر دیتا ہوں۔,آپ کی مہربانی، لیکن میں پہلے خود ایک بار دیکھ لیتا ہوں۔,,,,,,,''',,,,,,,میں اس کے لیے بہت شاد ہوں، آپ نے میری کمپیوٹر سے مرتبہ ک,,,,,,,"""جی، بہت احتیاط سے کیا کرو گے۔ مجھے یقین ہے کہ آپ کی مد",,,,,,,"""بہت شکریہ! یہ واقعی میری مدد کرے گا۔""",,,,,,
